"Interval start","Graph 1","Graph 2","Graph 3"
"105.900","97","1452","998"
"106.000","95","1437","1214"
"106.100","140","1435","664"
"106.200","129","1473","639"
"106.300","123","1464","787"
"106.400","171","1455","593"
"106.500","123","1438","1026"
"106.600","132","1448","612"
"106.700","152","1469","550"
"106.800","198","1470","669"
"106.900","141","1429","606"
"107.000","106","1469","823"
"107.100","227","1467","562"
"107.200","102","1403","758"
"107.300","213","1462","544"
"107.400","106","1454","727"
"107.500","181","1468","727"
"107.600","143","1468","577"
"107.700","127","1473","743"
"107.800","184","1471","668"
"107.900","103","1410","837"
"108.000","124","1418","657"
"108.100","162","1432","816"
"108.200","101","1438","799"
"108.300","194","1473","598"
"108.400","113","1469","719"
"108.500","132","1431","885"
"108.600","114","1465","818"
"108.700","123","1439","663"
"108.800","132","1460","983"
"108.900","123","1432","784"
"109.000","126","1429","558"
"109.100","179","1455","741"
"109.200","159","1443","632"
"109.300","167","1449","582"
"109.400","124","1439","653"
"109.500","115","1459","787"
"109.600","159","1458","749"
"109.700","118","1480","776"
"109.800","136","1439","884"
"109.900","178","1460","491"
"110.000","116","1479","784"
"110.100","161","1476","615"
"110.200","122","1478","772"
"110.300","183","1461","673"
"110.400","124","1457","657"
"110.500","123","1460","743"
"110.600","258","1483","464"
"110.700","117","1466","855"
"110.800","84","1484","1331"
"110.900","151","1441","600"
"111.000","150","1456","577"
"111.100","169","1458","609"
"111.200","122","1484","811"
"111.300","171","1465","703"
"111.400","54","1363","1568"
"111.500","80","1431","979"
"111.600","94","1426","1402"
"111.700","89","1428","997"
"111.800","25","1307","2985"
"111.900","97","1434","1359"
"112.000","77","1426","1431"
"112.100","90","1414","911"
"112.200","86","1419","1029"
"112.300","71","1402","1823"
"112.400","129","1455","611"
"112.500","144","1471","658"
"112.600","142","1461","855"
"112.700","121","1467","812"
"112.800","58","1388","1223"
"112.900","152","1472","676"
"113.000","158","1439","836"
"113.100","149","1459","673"
"113.200","79","1390","946"
"113.300","144","1443","843"
"113.400","145","1474","695"
"113.500","65","1413","1058"
"113.600","136","1465","986"
"113.700","104","1431","854"
"113.800","137","1476","811"
"113.900","68","1330","1469"
"114.000","112","1436","588"
"114.100","146","1424","836"
"114.200","98","1434","889"
"114.300","53","1348","2356"
"114.400","78","1395","1057"
"114.500","59","1425","1522"
"114.600","76","1386","1604"
"114.700","69","1431","1398"
"114.800","75","1409","1347"
"114.900","36","1165","2935"
"115.000","62","1428","1033"
"115.100","73","1390","1813"
"115.200","94","1452","962"
"115.300","56","1400","2063"
"115.400","105","1429","867"
"115.500","103","1457","804"
"115.600","92","1410","1057"
"115.700","115","1451","892"
"115.800","67","1370","1851"
"115.900","138","1451","608"
"116.000","107","1448","823"
"116.100","72","1434","1742"
"116.200","111","1426","750"
"116.300","96","1439","908"
"116.400","77","1359","1627"
"116.500","100","1448","821"
"116.600","115","1445","975"
"116.700","100","1443","880"
"116.800","88","1427","1435"
"116.900","86","1399","928"
"117.000","60","1437","1564"
"117.100","101","1403","1241"
"117.200","38","1303","2194"
"117.300","94","1428","906"
"117.400","44","1333","2955"
"117.500","230","1495","444"
"117.600","177","1477","492"
"117.700","127","1479","705"
"117.800","184","1463","670"
"117.900","180","1475","539"
"118.000","131","1449","623"
"118.100","130","1462","626"
"118.200","182","1441","701"
"118.300","134","1469","606"
"118.400","174","1454","752"
"118.500","200","1474","499"
"118.600","182","1459","531"
"118.700","130","1458","620"
"118.800","131","1470","624"
"118.900","217","1454","626"
"119.000","135","1422","621"
"119.100","131","1461","698"
"119.200","177","1440","667"
"119.300","124","1469","740"
"119.400","206","1469","509"
"119.500","118","1452","691"
"119.600","160","1456","815"
"119.700","116","1451","699"
"119.800","120","1466","766"
"119.900","191","1437","676"
"120.000","108","1483","718"
"120.100","118","1421","1029"
"120.200","151","1460","581"
"120.300","143","1446","785"
"120.400","177","1482","484"
"120.500","67","1426","1267"
"120.600","144","1466","861"
"120.700","38","1359","2336"
"120.800","86","1456","953"
"120.900","95","1399","1424"
"121.000","90","1378","980"
"121.100","102","1469","779"
"121.200","87","1365","1439"
"121.300","110","1472","928"
"121.400","90","1417","1082"
"121.500","58","1455","1291"
"121.600","128","1466","1036"
"121.700","63","1381","1290"
"121.800","85","1429","1082"
"121.900","102","1436","1241"
"122.000","69","1374","1109"
"122.100","103","1457","955"
"122.200","84","1340","1123"
"122.300","104","1435","1257"
"122.400","112","1428","798"
"122.500","55","1427","1542"
"122.600","148","1432","848"
"122.700","44","1304","2011"
"122.800","116","1454","721"
"122.900","51","1435","1568"
"123.000","156","1436","847"
"123.100","143","1454","728"
"123.200","65","1264","1392"
"123.300","145","1436","830"
"123.400","91","1447","1079"
"123.500","62","1374","1227"
"123.600","105","1453","938"
"123.700","86","1387","1334"
"123.800","142","1468","667"
"123.900","57","1377","2069"
"124.000","126","1442","676"
"124.100","147","1459","771"
"124.200","36","1293","2199"
"124.300","114","1455","820"
"124.400","96","1429","1271"
"124.500","70","1423","1173"
"124.600","89","1430","1028"
"124.700","120","1431","1013"
"124.800","80","1443","1136"
"124.900","110","1414","1095"
"125.000","104","1450","712"
"125.100","125","1448","969"
"125.200","87","1375","1054"
"125.300","72","1465","1148"
"125.400","102","1441","1277"
"125.500","122","1441","694"
"125.600","97","1455","848"
"125.700","154","1446","858"
"125.800","111","1441","741"
"125.900","187","1458","605"
"126.000","97","1423","1015"
"126.100","102","1445","611"
"126.200","146","1400","922"
"126.300","98","1449","841"
"126.400","100","1445","1271"
"126.500","122","1420","696"
"126.600","81","1444","1123"
"126.700","125","1437","972"
"126.800","78","1454","1165"
"126.900","96","1424","1147"
"127.000","55","1329","1632"
"127.100","55","1435","2028"
"127.200","71","1407","1211"
"127.300","45","1408","2020"
"127.400","76","1383","1590"
"127.500","53","1373","1723"
"127.600","55","1433","1493"
"127.700","57","1401","1427"
"127.800","98","1435","1165"
"127.900","121","1406","1007"
"128.000","66","1449","1360"
"128.100","108","1437","1124"
"128.200","119","1437","807"
"128.300","90","1458","897"
"128.400","170","1468","502"
"128.500","72","1383","1750"
"128.600","106","1468","789"
"128.700","101","1409","1150"
"128.800","61","1426","1216"
"128.900","146","1467","925"
"129.000","39","1233","2004"
"129.100","123","1451","765"
"129.200","122","1444","1023"
"129.300","61","1408","1433"
"129.400","91","1467","962"
"129.500","87","1389","1442"
"129.600","149","1433","677"
"129.700","83","1429","1046"
"129.800","56","1369","1559"
"129.900","128","1412","966"
"130.000","49","1311","1839"
"130.100","122","1446","687"
"130.200","80","1358","1649"
"130.300","68","1362","1174"
"130.400","89","1436","980"
"130.500","77","1398","1634"
"130.600","111","1446","571"
"130.700","97","1398","1385"
"130.800","54","1404","1429"
"130.900","109","1392","1212"
"131.000","62","1301","1585"
"131.100","102","1450","759"
"131.200","96","1371","1292"
"131.300","136","1464","621"
"131.400","26","1252","3223"
"131.500","110","1412","952"
"131.600","46","1367","1950"
"131.700","134","1460","915"
"131.800","92","1460","1061"
"131.900","82","1364","1422"
"132.000","61","1351","1508"
"132.100","184","1479","481"
"132.200","66","1325","1766"
"132.300","90","1446","1032"
"132.400","103","1444","1042"
"132.500","45","1363","1697"
"132.600","87","1436","1120"
"132.700","67","1357","1732"
"132.800","83","1442","1113"
"132.900","51","1215","2358"
"133.000","77","1402","1192"
"133.100","99","1481","843"
"133.200","23","1382","3885"
"133.300","111","1421","1106"
"133.400","108","1448","1042"
"133.500","43","1274","1873"
"133.600","116","1439","724"
"133.700","95","1424","1421"
"133.800","53","1352","1436"
"133.900","74","1422","1298"
"134.000","28","1266","2710"
"134.100","98","1426","1289"
"134.200","108","1468","883"
"134.300","84","1443","1252"
"134.400","62","1389","1903"
"134.500","102","1441","932"
"134.600","26","1301","3039"
"134.700","101","1396","1313"
"134.800","69","1415","1247"
"134.900","43","1355","1753"
"135.000","62","1365","2146"
"135.100","226","1487","411"
"135.200","203","1432","533"
"135.300","136","1479","580"
"135.400","104","1450","771"
"135.500","264","1481","550"
"135.600","119","1462","631"
"135.700","154","1477","524"
"135.800","230","1479","578"
"135.900","171","1469","509"
"136.000","158","1459","784"
"136.100","258","1495","387"
"136.200","218","1442","443"
"136.300","135","1454","639"
"136.400","78","1435","1049"
"136.500","173","1451","706"
"136.600","151","1471","615"
"136.700","133","1443","897"
"136.800","193","1490","458"
"136.900","175","1478","480"
"137.000","188","1452","680"
"137.100","181","1496","397"
"137.200","210","1451","604"
"137.300","152","1486","588"
"137.400","105","1460","715"
"137.500","221","1482","601"
"137.600","161","1494","508"
"137.700","148","1452","655"
"137.800","182","1462","669"
"137.900","82","1367","935"
"138.000","122","1443","900"
"138.100","51","1388","1596"
"138.200","77","1388","1702"
"138.300","63","1418","1348"
"138.400","41","1277","2167"
"138.500","112","1435","1086"
"138.600","85","1444","1125"
"138.700","61","1414","1262"
"138.800","123","1404","1100"
"138.900","68","1390","1476"
"139.000","98","1405","911"
"139.100","76","1415","1162"
"139.200","69","1380","1716"
"139.300","76","1447","1089"
"139.400","47","1327","1934"
"139.500","117","1454","1045"
"139.600","69","1373","1451"
"139.700","46","1331","1703"
"139.800","96","1444","1285"
"139.900","43","1359","1408"
"140.000","107","1403","1231"
"140.100","73","1400","1164"
"140.200","62","1322","2071"
"140.300","92","1410","915"
"140.400","46","1400","1973"
"140.500","98","1393","1239"
"140.600","58","1362","1621"
"140.700","48","1406","1643"
"140.800","104","1407","1034"
"140.900","50","1384","1753"
"141.000","72","1354","1697"
"141.100","73","1401","1262"
"141.200","67","1377","1806"
"141.300","107","1430","900"
"141.400","83","1422","975"
"141.500","130","1450","943"
"141.600","71","1389","1282"
"141.700","120","1456","850"
"141.800","81","1442","1128"
"141.900","82","1454","990"
"142.000","137","1390","967"
"142.100","87","1390","925"
"142.200","78","1447","1159"
"142.300","120","1409","1028"
"142.400","81","1424","1123"
"142.500","91","1433","902"
"142.600","132","1456","774"
"142.700","129","1489","1022"
"142.800","79","1425","1023"
"142.900","79","1419","1143"
"143.000","127","1401","979"
"143.100","69","1445","1299"
"143.200","79","1414","1040"
"143.300","109","1449","1215"
"143.400","88","1428","926"
"143.500","76","1403","1065"
"143.600","87","1434","1266"
"143.700","167","1468","763"
"143.800","253","1492","357"
"143.900","198","1492","470"
"144.000","231","1478","504"
"144.100","217","1476","438"
"144.200","161","1466","599"
"144.300","261","1483","415"
"144.400","215","1494","442"
"144.500","222","1475","433"
"144.600","180","1475","517"
"144.700","165","1474","699"
"144.800","265","1489","354"
"144.900","177","1489","515"
"145.000","231","1487","496"
"145.100","174","1469","539"
"145.200","170","1459","488"
"145.300","168","1484","473"
"145.400","278","1503","429"
"145.500","233","1479","496"
"145.600","172","1504","540"
"145.700","184","1473","626"
"145.800","236","1481","423"
"145.900","218","1497","405"
"146.000","180","1471","620"
"146.100","199","1488","485"
"146.200","184","1454","450"
"146.300","262","1473","438"
"146.400","131","1463","607"
"146.500","214","1474","571"
"146.600","39","1387","2150"
"146.700","76","1425","1083"
"146.800","79","1383","1657"
"146.900","56","1382","1500"
"147.000","31","1170","2861"
"147.100","78","1393","1570"
"147.200","57","1392","1606"
"147.300","100","1421","1045"
"147.400","74","1399","1154"
"147.500","82","1437","1584"
"147.600","51","1405","1536"
"147.700","87","1434","1065"
"147.800","108","1414","1127"
"147.900","89","1445","1085"
"148.000","56","1321","1356"
"148.100","117","1399","1064"
"148.200","101","1388","1046"
"148.300","120","1429","742"
"148.400","86","1441","1119"
"148.500","90","1406","1321"
"148.600","82","1369","1100"
"148.700","70","1412","1139"
"148.800","86","1443","1003"
"148.900","95","1437","1390"
"149.000","50","1287","2220"
"149.100","105","1383","740"
"149.200","100","1419","1223"
"149.300","59","1404","1549"
"149.400","128","1451","717"
"149.500","132","1463","643"
"149.600","253","1483","497"
"149.700","177","1469","466"
"149.800","191","1467","647"
"149.900","232","1473","377"
"150.000","261","1462","430"
"150.100","198","1460","433"
"150.200","151","1453","525"
"150.300","246","1472","547"
"150.400","193","1488","429"
"150.500","170","1466","544"
"150.600","248","1487","475"
"150.700","162","1471","496"
"150.800","158","1470","584"
"150.900","182","1439","730"
"151.000","197","1482","512"
"151.100","130","1439","607"
"151.200","161","1482","596"
"151.300","230","1477","543"
"151.400","53","1384","1519"
"151.500","154","1477","535"
"151.600","184","1475","698"
"151.700","104","1447","795"
"151.800","147","1472","641"
"151.900","124","1419","801"
"152.000","102","1411","929"
"152.100","156","1452","775"
"152.200","98","1425","841"
"152.300","108","1423","1223"
"152.400","57","1392","1427"
"152.500","59","1393","1567"
"152.600","233","1484","548"
"152.700","227","1481","409"
"152.800","261","1476","397"
"152.900","208","1481","410"
"153.000","210","1471","429"
"153.100","316","1497","396"
"153.200","217","1452","470"
"153.300","209","1489","478"
"153.400","311","1496","301"
"153.500","202","1480","404"
"153.600","231","1473","538"
"153.700","278","1483","328"
"153.800","279","1491","389"
"153.900","221","1478","380"
"154.000","213","1464","386"
"154.100","303","1466","435"
"154.200","202","1480","485"
"154.300","213","1466","367"
"154.400","304","1478","401"
"154.500","190","1500","429"
"154.600","174","1482","697"
"154.700","237","1495","297"
"154.800","200","1476","647"
"154.900","187","1469","451"
"155.000","159","1449","682"
"155.100","248","1472","429"
"155.200","190","1455","438"
"155.300","202","1494","453"
"155.400","288","1473","424"
"155.500","164","1476","549"
"155.600","253","1472","409"
"155.700","178","1479","460"
"155.800","218","1475","586"
"155.900","215","1482","403"
"156.000","167","1459","545"
"156.100","240","1477","508"
"156.200","139","1460","553"
"156.300","30","1322","2927"
"156.400","106","1419","1166"
"156.500","92","1424","1212"
"156.600","100","1417","879"
"156.700","67","1393","1293"
"156.800","122","1459","1028"
"156.900","80","1423","1094"
"157.000","90","1442","966"
"157.100","74","1375","1696"
"157.200","115","1441","733"
"157.300","84","1452","1020"
"157.400","79","1412","1643"
"157.500","67","1402","1493"
"157.600","92","1446","903"
"157.700","85","1412","1078"
"157.800","90","1396","1347"
"157.900","68","1419","1400"
"158.000","46","1400","1685"
"158.100","92","1414","1426"
"158.200","88","1330","1124"
"158.300","69","1392","1113"
"158.400","107","1443","932"
"158.500","57","1382","1612"
"158.600","133","1437","960"
"158.700","62","1455","1249"
"158.800","99","1432","967"
"158.900","84","1386","1431"
"159.000","68","1414","1331"
"159.100","105","1425","1149"
"159.200","91","1360","1043"
"159.300","122","1424","860"
"159.400","51","1374","1577"
"159.500","62","1413","1259"
"159.600","78","1376","1711"
"159.700","77","1398","1197"
"159.800","57","1397","1938"
"159.900","108","1428","880"
"160.000","81","1340","1335"
"160.100","75","1379","1360"
"160.200","77","1400","1236"
"160.300","121","1431","845"
"160.400","73","1456","1269"
"160.500","72","1390","1142"
"160.600","88","1410","1368"
"160.700","53","1408","1725"
"160.800","87","1447","943"
"160.900","104","1372","1215"
"161.000","48","1292","2094"
"161.100","42","1302","1649"
"161.200","58","1432","1898"
"161.300","122","1432","1017"
"161.400","79","1406","1181"
"161.500","61","1435","1327"
"161.600","68","1381","1892"
"161.700","42","1363","1923"
"161.800","132","1467","796"
"161.900","186","1490","613"
"162.000","267","1491","351"
"162.100","194","1479","486"
"162.200","158","1480","588"
"162.300","151","1475","785"
"162.400","215","1492","465"
"162.500","184","1485","456"
"162.600","151","1479","539"
"162.700","213","1470","592"
"162.800","146","1502","549"
"162.900","153","1479","837"
"163.000","239","1476","388"
"163.100","177","1490","589"
"163.200","150","1449","643"
"163.300","137","1463","486"
"163.400","236","1469","587"
"163.500","145","1468","570"
"163.600","131","1481","701"
"163.700","170","1482","684"
"163.800","132","1482","679"
"163.900","150","1457","801"
"164.000","122","1449","517"
"164.100","124","1408","1043"
"164.200","71","1415","1514"
"164.300","228","1481","351"
"164.400","131","1487","914"
"164.500","73","1394","1032"
"164.600","132","1455","632"
"164.700","144","1446","927"
"164.800","103","1451","865"
"164.900","93","1423","1190"
"165.000","21","1106","3622"
"165.100","81","1340","1522"
"165.200","68","1427","1338"
"165.300","72","1401","1233"
"165.400","47","1323","2734"
"165.500","47","1309","1685"
"165.600","56","1449","1449"
"165.700","73","1427","1808"
"165.800","69","1410","1478"
"165.900","67","1384","1469"
"166.000","22","908","4804"
"166.100","62","1390","844"
"166.200","62","1270","2366"
"166.300","25","1313","2738"
"166.400","49","1291","2732"
"166.500","174","1478","465"
"166.600","142","1491","600"
"166.700","175","1489","764"
"166.800","218","1488","458"
"166.900","179","1468","533"
"167.000","130","1470","610"
"167.100","101","1390","1071"
"167.200","235","1491","488"
"167.300","144","1475","566"
"167.400","142","1459","848"
"167.500","186","1469","465"
"167.600","140","1478","643"
"167.700","256","1493","441"
"167.800","180","1485","612"
"167.900","207","1475","459"
"168.000","135","1496","608"
"168.100","163","1480","517"
"168.200","142","1471","965"
"168.300","238","1487","372"
"168.400","175","1478","643"
"168.500","170","1473","549"
"168.600","209","1480","509"
"168.700","211","1490","410"
"168.800","146","1458","639"
"168.900","199","1467","584"
"169.000","142","1459","629"
"169.100","100","1454","810"
"169.200","229","1459","577"
"169.300","115","1416","763"
"169.400","149","1462","583"
"169.500","126","1430","953"
"169.600","98","1446","1048"
"169.700","33","1263","2739"
"169.800","117","1469","724"
"169.900","108","1416","1175"
"170.000","49","1382","1739"
"170.100","88","1405","1000"
"170.200","57","1337","2183"
"170.300","124","1440","678"
"170.400","26","1303","3391"
"170.500","116","1446","883"
"170.600","88","1456","1119"
"170.700","64","1368","1808"
"170.800","93","1439","894"
"170.900","43","1347","3057"
"171.000","105","1424","783"
"171.100","90","1393","1103"
"171.200","51","1226","2319"
"171.300","104","1465","796"
"171.400","100","1451","1172"
"171.500","45","1361","1637"
"171.600","70","1430","1243"
"171.700","55","1318","2299"
"171.800","36","1364","2236"
"171.900","125","1430","836"
"172.000","169","1460","714"
"172.100","51","1335","1863"
"172.200","142","1448","788"
"172.300","58","1337","1577"
"172.400","129","1450","782"
"172.500","95","1453","1039"
"172.600","43","1407","1668"
"172.700","157","1466","866"
"172.800","23","1301","3362"
"172.900","106","1427","786"
"173.000","127","1418","1102"
"173.100","46","1368","1830"
"173.200","121","1475","809"
"173.300","78","1395","1125"
"173.400","154","1454","819"
"173.500","102","1452","879"
"173.600","45","1395","1852"
"173.700","173","1451","744"
"173.800","19","1261","4032"
"173.900","116","1467","807"
"174.000","129","1458","1002"
"174.100","48","1374","1701"
"174.200","160","1471","670"
"174.300","23","1158","3774"
"174.400","130","1431","952"
"174.500","89","1466","1102"
"174.600","44","1338","1695"
"174.700","137","1428","919"
"174.800","23","1109","3807"
"174.900","87","1398","961"
"175.000","62","1404","2141"
"175.100","51","1352","1945"
"175.200","151","1488","640"
"175.300","98","1431","855"
"175.400","142","1437","839"
"175.500","89","1445","1019"
"175.600","96","1443","852"
"175.700","101","1396","1272"
"175.800","141","1468","622"
"175.900","89","1459","889"
"176.000","149","1434","893"
"176.100","138","1421","468"
"176.200","147","1424","900"
"176.300","86","1437","888"
"176.400","92","1454","996"
"176.500","156","1447","807"
"176.600","99","1453","934"
"176.700","115","1421","1013"
"176.800","134","1445","635"
"176.900","95","1441","957"
"177.000","173","1479","628"
"177.100","114","1417","950"
"177.200","143","1455","709"
"177.300","132","1440","621"
"177.400","108","1485","843"
"177.500","175","1453","714"
"177.600","107","1455","859"
"177.700","117","1466","985"
"177.800","139","1459","683"
"177.900","164","1481","639"
"178.000","127","1418","784"
"178.100","112","1419","799"
"178.200","136","1440","768"
"178.300","104","1461","883"
"178.400","92","1462","878"
"178.500","114","1457","1173"
"178.600","91","1412","883"
"178.700","116","1452","747"
"178.800","107","1418","1174"
"178.900","75","1401","817"
"179.000","112","1434","1200"
"179.100","68","1433","1200"
"179.200","85","1344","1526"
"179.300","83","1378","999"
"179.400","77","1420","1065"
"179.500","109","1471","1238"
"179.600","73","1419","1124"
"179.700","70","1402","1302"
"179.800","86","1409","1155"
"179.900","68","1387","1345"
"180.000","109","1410","1139"
"180.100","64","1435","1438"
"180.200","84","1423","1424"
"180.300","61","1360","1491"
"180.400","63","1374","1298"
"180.500","61","1408","1332"
"180.600","108","1407","1246"
"180.700","86","1405","1150"
"180.800","64","1376","1420"
"180.900","81","1378","1500"
"181.000","91","1417","1049"
"181.100","58","1391","1397"
"181.200","64","1351","1903"
"181.300","67","1349","1393"
"181.400","58","1449","1405"
"181.500","59","1391","1384"
"181.600","98","1416","1158"
"181.700","80","1343","1509"
"181.800","150","1463","629"
"181.900","64","1397","1245"
"182.000","89","1420","1493"
"182.100","56","1354","1835"
"182.200","37","1373","1882"
"182.300","80","1413","1528"
"182.400","47","1351","1720"
"182.500","34","1370","2676"
"182.600","66","1370","1558"
"182.700","130","1425","1028"
"182.800","56","1412","1441"
"182.900","52","1373","1738"
"183.000","78","1383","1573"
"183.100","58","1300","1737"
"183.200","53","1353","1846"
"183.300","77","1357","1402"
"183.400","43","1312","1886"
"183.500","75","1384","1360"
"183.600","44","1431","2060"
"183.700","77","1390","1582"
"183.800","63","1380","1462"
"183.900","42","1346","1947"
"184.000","55","1402","2370"
"184.100","73","1307","1141"
"184.200","64","1382","1610"
"184.300","71","1372","1570"
"184.400","76","1397","1342"
"184.500","57","1386","1608"
"184.600","46","1363","1747"
"184.700","96","1444","975"
"184.800","88","1416","1361"
"184.900","86","1395","1071"
"185.000","121","1449","1010"
"185.100","141","1450","616"
"185.200","104","1448","883"
"185.300","138","1453","705"
"185.400","118","1466","785"
"185.500","194","1463","653"
"185.600","108","1450","845"
"185.700","82","1438","1380"
"185.800","203","1471","492"
"185.900","105","1410","761"
"186.000","53","1422","1455"
"186.100","121","1433","1094"
"186.200","122","1452","683"
"186.300","123","1417","919"
"186.400","111","1302","738"
"186.500","155","1458","851"
"186.600","151","1435","547"
"186.700","94","1458","966"
"186.800","124","1440","952"
"186.900","88","1406","1033"
"187.000","84","1452","980"
"187.100","145","1448","931"
"187.200","143","1413","697"
"187.300","105","1398","777"
"187.400","98","1450","931"
"187.500","167","1459","751"
"187.600","91","1451","993"
"187.700","143","1470","612"
"187.800","85","1396","1441"
"187.900","99","1414","832"
"188.000","42","1381","2138"
"188.100","113","1380","1134"
"188.200","71","1378","1378"
"188.300","62","1397","1408"
"188.400","90","1413","1039"
"188.500","76","1402","1606"
"188.600","62","1444","1440"
"188.700","103","1467","866"
"188.800","61","1484","1204"
"188.900","205","1464","666"
"189.000","214","1464","479"
"189.100","139","1451","655"
"189.200","121","1435","972"
"189.300","149","1447","631"
"189.400","116","1478","738"
"189.500","96","1444","907"
"189.600","164","1452","751"
"189.700","88","1440","916"
"189.800","133","1436","970"
"189.900","141","1442","626"
"190.000","139","1434","779"
"190.100","123","1452","741"
"190.200","90","1421","904"
"190.300","161","1465","757"
"190.400","103","1451","915"
"190.500","96","1427","821"
"190.600","142","1464","954"
"190.700","188","1464","435"
"190.800","49","1420","1545"
"190.900","245","1468","483"
"191.000","240","1475","512"
"191.100","160","1478","574"
"191.200","163","1473","572"
"191.300","189","1443","613"
"191.400","209","1473","415"
"191.500","160","1477","507"
"191.600","225","1475","586"
"191.700","171","1462","487"
"191.800","239","1470","470"
"191.900","157","1477","525"
"192.000","152","1477","528"
"192.100","237","1469","559"
"192.200","160","1475","508"
"192.300","194","1442","657"
"192.400","198","1481","443"
"192.500","151","1466","604"
"192.600","217","1481","556"
"192.700","213","1466","469"
"192.800","189","1467","507"
"192.900","161","1451","504"
"193.000","149","1463","612"
"193.100","223","1464","546"
"193.200","173","1465","634"
"193.300","194","1470","515"
"193.400","203","1472","427"
"193.500","176","1489","548"
"193.600","233","1477","500"
"193.700","164","1454","449"
"193.800","187","1475","648"
"193.900","133","1467","610"
"194.000","139","1476","659"
"194.100","216","1461","577"
"194.200","142","1465","707"
"194.300","172","1441","622"
"194.400","188","1484","512"
"194.500","161","1466","514"
"194.600","208","1465","526"
"194.700","141","1463","583"
"194.800","220","1476","567"
"194.900","137","1434","661"
"195.000","139","1453","587"
"195.100","200","1449","650"
"195.200","135","1464","606"
"195.300","137","1468","667"
"195.400","221","1474","566"
"195.500","210","1463","475"
"195.600","135","1485","681"
"195.700","135","1451","603"
"195.800","181","1482","717"
"195.900","148","1435","580"
"196.000","144","1484","631"
"196.100","212","1468","580"
"196.200","131","1410","671"
"196.300","45","1340","1734"
"196.400","74","1367","1668"
"196.500","74","1407","1494"
"196.600","84","1436","1004"
"196.700","28","1334","3153"
"196.800","68","1364","1788"
"196.900","61","1390","1505"
"197.000","56","1455","1449"
"197.100","71","1435","1867"
"197.200","97","1419","888"
"197.300","46","1324","1720"
"197.400","85","1412","1318"
"197.500","83","1419","1465"
"197.600","68","1439","1348"
"197.700","73","1385","1113"
"197.800","65","1445","1409"
"197.900","116","1390","1163"
"198.000","68","1392","1048"
"198.100","91","1398","1422"
"198.200","68","1408","1192"
"198.300","116","1407","998"
"198.400","61","1450","1337"
"198.500","35","1322","2533"
"198.600","112","1425","1135"
"198.700","47","1320","1834"
"198.800","41","1422","2029"
"198.900","59","1331","2235"
"199.000","39","1311","2090"
"199.100","64","1288","1922"
"199.200","26","1324","3393"
"199.300","121","1425","927"
"199.400","177","1483","448"
"199.500","171","1475","504"
"199.600","199","1482","675"
"199.700","174","1499","495"
"199.800","177","1482","519"
"199.900","177","1462","646"
"200.000","170","1484","500"
"200.100","157","1477","765"
"200.200","252","1472","314"
"200.300","207","1486","593"
"200.400","156","1474","535"
"200.500","165","1478","509"
"200.600","190","1466","696"
"200.700","198","1492","447"
"200.800","166","1486","558"
"200.900","203","1476","564"
"201.000","153","1471","541"
"201.100","263","1476","461"
"201.200","163","1471","563"
"201.300","191","1469","565"
"201.400","149","1448","608"
"201.500","90","1438","888"
"201.600","202","1493","640"
"201.700","126","1449","725"
"201.800","0","0","0"
"201.900","13","886","9530"
"202.000","0","0","0"
"202.100","0","0","0"
"202.200","0","0","0"
"202.300","3","87","145567"
"202.400","0","0","0"
"202.500","0","0","0"
"202.600","0","0","0"
"202.700","0","0","0"
"202.800","0","0","0"
"202.900","2","98","305071"
"203.000","1","80","38373"
"203.100","0","0","0"
"203.200","0","0","0"
"203.300","0","0","0"
"203.400","0","0","0"
"203.500","0","0","0"
"203.600","0","0","0"
"203.700","0","0","0"
"203.800","0","0","0"
"203.900","1","80","999098"
"204.000","1","108","895"
"204.100","0","0","0"
"204.200","1","214","220596"
"204.300","3","79","58628"
"204.400","0","0","0"
"204.500","0","0","0"
"204.600","0","0","0"
"204.700","0","0","0"
"204.800","0","0","0"
"204.900","0","0","0"
"205.000","0","0","0"
"205.100","0","0","0"
"205.200","3","144","282430"
"205.300","1","75","150399"
"205.400","0","0","0"
"205.500","0","0","0"
"205.600","0","0","0"
"205.700","1","214","337907"
"205.800","0","0","0"
"205.900","0","0","0"
"206.000","0","0","0"
"206.100","2","100","210046"
"206.200","4","119","36091"
"206.300","1","86","44457"
"206.400","0","0","0"
"206.500","0","0","0"
"206.600","0","0","0"
"206.700","1","214","391747"
"206.800","0","0","0"
"206.900","0","0","0"
"207.000","0","0","0"
"207.100","2","93","232091"
"207.200","1","214","26000"
"207.300","3","59","36415"
"207.400","0","0","0"
"207.500","0","0","0"
"207.600","0","0","0"
"207.700","1","214","401448"
"207.800","0","0","0"
"207.900","2","98","116524"
"208.000","1","89","38405"
"208.100","0","0","0"
"208.200","1","87","227590"
"208.300","0","0","0"
"208.400","0","0","0"
"208.500","0","0","0"
"208.600","0","0","0"
"208.700","1","214","501854"
"208.800","0","0","0"
"208.900","0","0","0"
"209.000","2","94","135265"
"209.100","0","0","0"
"209.200","0","0","0"
"209.300","1","79","338471"
"209.400","1","84","57814"
"209.500","0","0","0"
"209.600","0","0","0"
"209.700","0","0","0"
"209.800","0","0","0"
"209.900","0","0","0"
"210.000","0","0","0"
"210.100","0","0","0"
"210.200","3","95","282394"

